dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.159684,5.409798,9.600000,5.000000,0.000000,0.000000,1.301787
0.020000,6.187755,5.505773,9.700000,5.000000,0.000000,0.000000,1.270482
0.020000,6.218881,5.600801,9.800000,5.000000,0.000000,0.000000,1.237843
0.020000,6.253148,5.694741,9.900000,5.000000,0.000000,0.000000,1.204012
0.020000,6.290622,5.787449,10.000000,5.000000,0.000000,0.000000,1.169156
0.020000,6.331343,5.878776,10.100000,5.000000,0.000000,0.000000,1.133466
0.020000,6.375327,5.968578,10.200000,5.000000,0.000000,0.000000,1.097151
0.020000,6.422561,6.056712,10.300000,5.000000,0.000000,0.000000,1.060431
0.020000,6.473009,6.143048,10.400000,5.000000,0.000000,0.000000,1.023534
0.020000,6.526607,6.227465,10.500000,5.000000,0.000000,0.000000,0.986686
0.020000,6.583268,6.309856,10.600000,5.000000,0.000000,0.000000,0.950106
0.020000,6.642887,6.390134,10.700000,5.000000,0.000000,0.000000,0.913996
0.020000,6.705342,6.468226,10.800000,5.000000,0.000000,0.000000,0.878539
0.020000,6.770496,6.544081,10.900000,5.000000,0.000000,0.000000,0.843894
0.020000,6.838204,6.617665,11.000000,5.000000,0.000000,0.000000,0.810193
0.020000,6.908317,6.688962,11.100000,5.000000,0.000000,0.000000,0.777541
0.020000,6.980681,6.757973,11.200000,5.000000,0.000000,0.000000,0.746018
0.020000,7.051636,6.821775,11.300000,5.000000,0.000000,0.000000,0.718750
0.020000,7.127845,6.886516,11.400000,5.000000,0.000000,0.000000,0.689568
0.020000,7.205934,6.948977,11.500000,5.000000,0.000000,0.000000,0.659629
0.020000,7.285878,7.009045,11.600000,5.000000,0.000000,0.000000,0.629006
0.020000,7.367642,7.066611,11.700000,5.000000,0.000000,0.000000,0.597793
0.020000,7.451176,7.121576,11.800000,5.000000,0.000000,0.000000,0.566093
0.020000,7.536420,7.173850,11.900000,5.000000,0.000000,0.000000,0.534025
0.020000,7.623303,7.223352,12.000000,5.000000,0.000000,0.000000,0.501718
0.020000,7.711743,7.270017,12.100000,5.000000,0.000000,0.000000,0.469310
0.020000,7.801648,7.313792,12.200000,5.000000,0.000000,0.000000,0.436943
0.020000,7.892919,7.354642,12.300000,5.000000,0.000000,0.000000,0.404764
0.020000,7.985451,7.392549,12.400000,5.000000,0.000000,0.000000,0.372916
0.020000,8.079136,7.427511,12.500000,5.000000,0.000000,0.000000,0.341538
0.020000,8.173862,7.459544,12.600000,5.000000,0.000000,0.000000,0.310761
0.020000,8.269519,7.488681,12.700000,5.000000,0.000000,0.000000,0.280706
0.020000,8.365998,7.514970,12.800000,5.000000,0.000000,0.000000,0.251481
0.020000,8.463194,7.538472,12.900000,5.000000,0.000000,0.000000,0.223179
0.020000,8.561005,7.559263,13.000000,5.000000,0.000000,0.000000,0.195880
0.020000,8.659339,7.577428,13.100000,5.000000,0.000000,0.000000,0.169648
0.020000,8.758106,7.593063,13.200000,5.000000,0.000000,0.000000,0.144532
0.020000,8.857228,7.606269,13.300000,5.000000,0.000000,0.000000,0.120568
0.020000,8.956631,7.617155,13.400000,5.000000,0.000000,0.000000,0.097781
0.020000,9.056252,7.625832,13.500000,5.000000,0.000000,0.000000,0.076183
0.020000,9.156034,7.632415,13.600000,5.000000,0.000000,0.000000,0.055777
0.020000,9.255926,7.637020,13.700000,5.000000,0.000000,0.000000,0.036559
0.020000,9.355887,7.639764,13.800000,5.000000,0.000000,0.000000,0.018517
0.020000,9.455881,7.640762,13.900000,5.000000,0.000000,0.000000,0.001637
0.020000,9.555878,7.640129,14.000000,5.000000,0.000000,0.000000,6.269082
0.020000,9.655854,7.637979,14.100000,5.000000,0.000000,0.000000,6.254460
0.020000,9.755790,7.634422,14.200000,5.000000,0.000000,0.000000,6.240931
0.020000,9.855671,7.629566,14.300000,5.000000,0.000000,0.000000,6.228471
0.020000,9.955488,7.623519,14.400000,5.000000,0.000000,0.000000,6.217054
0.020000,10.055232,7.616384,14.500000,5.000000,0.000000,0.000000,6.206654
0.020000,10.154901,7.608261,14.600000,5.000000,0.000000,0.000000,6.197247
0.020000,10.254494,7.599250,14.700000,5.000000,0.000000,0.000000,6.188811
0.020000,10.353930,7.589454,14.799917,4.991730,-0.413509,-20.675437,6.181330
0.020000,10.452931,7.579001,14.899469,4.963460,-1.413509,-50.000000,6.174799
0.020000,10.551189,7.568024,14.998338,4.923460,-2.000000,-29.324563,6.169207
0.020000,10.648595,7.556636,15.096408,4.883460,-2.000000,0.000000,6.164526
0.020000,10.745157,7.544930,15.193677,4.843460,-2.000000,0.000000,6.160723
0.020000,10.834780,7.533764,15.290146,4.803460,-2.000000,0.000000,6.157474
0.020000,10.929657,7.521482,15.385815,4.763460,-2.000000,0.000000,6.151356
0.020000,11.023662,7.508710,15.480684,4.723460,-2.000000,0.000000,6.144857
0.020000,11.116788,7.495422,15.574754,4.683460,-2.000000,-0.000000,6.137973
0.020000,11.209026,7.481594,15.668023,4.643460,-2.000000,0.000000,6.130701
0.020000,11.300368,7.467202,15.760492,4.603460,-2.000000,0.000000,6.123037
0.020000,11.390805,7.452223,15.852161,4.563460,-2.000000,0.000000,6.114977
0.020000,11.480327,7.436635,15.943030,4.523460,-2.000000,0.000000,6.106517
0.020000,11.568924,7.420416,16.033100,4.483460,-2.000000,0.000000,6.097653
0.020000,11.656584,7.403545,16.122369,4.443460,-2.000000,0.000000,6.088380
0.020000,11.743296,7.386003,16.210838,4.403460,-2.000000,0.000000,6.078693
0.020000,11.829048,7.367771,16.298507,4.363460,-2.000000,0.000000,6.068589
0.020000,11.913827,7.348829,16.385376,4.323460,-2.000000,0.000000,6.058063
0.020000,11.997618,7.329161,16.471445,4.283460,-2.000000,0.000000,6.047112
0.020000,12.080408,7.308750,16.556715,4.243460,-2.000000,0.000000,6.035731
0.020000,12.162181,7.287581,16.641184,4.203460,-2.000000,0.000000,6.023917
0.020000,12.242921,7.265639,16.724853,4.163460,-2.000000,0.000000,6.011668
